energy_kev phabs_nh0.101_model_model phabs_nh0.101_model_y
0.3591 0.1704269946 0.1704269946
0.3593 0.1709138155 0.1709138155
0.3595 0.1714008152 0.1714008152
0.3597 0.1718881875 0.1718881875
0.3599 0.1723759025 0.1723759025
0.3601 0.1728640497 0.1728640497
0.3603 0.1733523011 0.1733523011
0.3605 0.1738410145 0.1738410145
0.3607 0.1743301898 0.1743301898
0.3609 0.1748194396 0.1748194396
0.3611 0.1753091961 0.1753091961
0.3613 0.175799191 0.175799191
0.3615 0.1762897074 0.1762897074
0.3617 0.1767802984 0.1767802984
0.3619 0.1772710681 0.1772710681
0.3621 0.1777625233 0.1777625233
0.3623 0.1782540381 0.1782540381
0.3625 0.1787459105 0.1787459105
0.3627 0.1792381257 0.1792381257
0.3629 0.1797307283 0.1797307283
0.3631 0.1802235991 0.1802235991
0.3633 0.1807166934 0.1807166934
0.3635 0.1812100708 0.1812100708
0.3637 0.1817037165 0.1817037165
0.3639 0.1821977347 0.1821977347
0.3641 0.1826920509 0.1826920509
0.3643 0.1831867248 0.1831867248
0.3645 0.1836815327 0.1836815327
0.3647 0.1841767728 0.1841767728
0.3649 0.1846721619 0.1846721619
0.3651 0.1851678938 0.1851678938
0.3653 0.1856638491 0.1856638491
0.3655 0.186160028 0.186160028
0.3657 0.1866567582 0.1866567582
0.3659 0.1871534884 0.1871534884
0.3661 0.1876506954 0.1876506954
0.3663 0.1881480217 0.1881480217
0.3665 0.1886456907 0.1886456907
0.3667 0.1891435087 0.1891435087
0.3669 0.1896418631 0.1896418631
0.3671 0.1901401579 0.1901401579
0.3673 0.1906388402 0.1906388402
0.3675 0.1911377013 0.1911377013
0.3677 0.1916370094 0.1916370094
0.3679 0.1921364963 0.1921364963
0.3681 0.1926360726 0.1926360726
0.3683 0.1931360662 0.1931360662
0.3685 0.1936362386 0.1936362386
0.3687 0.1941366792 0.1941366792
0.3689 0.1946373582 0.1946373582
0.3691 0.1951382905 0.1951382905
0.3693 0.1956394613 0.1956394613
0.3695 0.1961407661 0.1961407661
0.3697 0.1966424584 0.1966424584
0.3699 0.1971442699 0.1971442699
0.3701 0.1976464242 0.1976464242
0.3703 0.1981487423 0.1981487423
0.3705 0.1986512244 0.1986512244
0.3707 0.1991539896 0.1991539896
0.3709 0.1996569633 0.1996569633
0.3711 0.2001602799 0.2001602799
0.3713 0.2006636113 0.2006636113
0.3715 0.2011672258 0.2011672258
0.3717 0.2016710937 0.2016710937
0.3719 0.2021752149 0.2021752149
0.3721 0.2026794404 0.2026794404
0.3723 0.2031838745 0.2031838745
0.3725 0.2036885768 0.2036885768
0.3727 0.2041935474 0.2041935474
0.3729 0.2046986073 0.2046986073
0.3731 0.2052038163 0.2052038163
0.3733 0.2057094872 0.2057094872
0.3735 0.206215173 0.206215173
0.3737 0.2067208886 0.2067208886
0.3739 0.2072271109 0.2072271109
0.3741 0.2077333629 0.2077333629
0.3743 0.2082397491 0.2082397491
0.3745 0.2087463588 0.2087463588
0.3747 0.2092531919 0.2092531919
0.3749 0.2097602487 0.2097602487
0.3751 0.2102674693 0.2102674693
0.3753 0.2107748836 0.2107748836
0.3755 0.2112824321 0.2112824321
0.3757 0.2117901146 0.2117901146
0.3759 0.2122979909 0.2122979909
0.3761 0.2128060162 0.2128060162
0.3763 0.213314265 0.213314265
0.3765 0.2138225883 0.2138225883
0.3767 0.2143312991 0.2143312991
0.3769 0.2148399204 0.2148399204
0.3771 0.2153487802 0.2153487802
0.3773 0.2158579081 0.2158579081
0.3775 0.2163670808 0.2163670808
0.3777 0.2168764621 0.2168764621
0.3779 0.2173859626 0.2173859626
0.3781 0.2178957015 0.2178957015
0.3783 0.2184056044 0.2184056044
0.3785 0.2189154327 0.2189154327
0.3787 0.2194256186 0.2194256186
0.3789 0.2199358642 0.2199358642
0.3791 0.2204462886 0.2204462886
0.3793 0.2209567577 0.2209567577
0.3795 0.2214674801 0.2214674801
0.3797 0.2219782919 0.2219782919
0.3799 0.2224891931 0.2224891931
0.3801 0.2230004221 0.2230004221
0.3803 0.2235115916 0.2235115916
0.3805 0.2240229547 0.2240229547
0.3807 0.2245344222 0.2245344222
0.3809 0.2250461876 0.2250461876
0.3811 0.2255578339 0.2255578339
0.3813 0.2260696292 0.2260696292
0.3815 0.2265815735 0.2265815735
0.3817 0.2270936519 0.2270936519
0.3819 0.2276059389 0.2276059389
0.3821 0.228118211 0.228118211
0.3823 0.2286307365 0.2286307365
0.3825 0.2291432619 0.2291432619
0.3827 0.2296559811 0.2296559811
0.3829 0.2301687747 0.2301687747
0.3831 0.2306815982 0.2306815982
0.3833 0.2311946154 0.2311946154
0.3835 0.2317076176 0.2317076176
0.3837 0.2322210073 0.2322210073
0.3839 0.2327342629 0.2327342629
0.3841 0.2332475483 0.2332475483
0.3843 0.2337611169 0.2337611169
0.3845 0.2342747599 0.2342747599
0.3847 0.2347884327 0.2347884327
0.3849 0.2353020906 0.2353020906
0.3851 0.2358160764 0.2358160764
0.3853 0.2363299578 0.2363299578
0.3855 0.2368438691 0.2368438691
0.3857 0.2373580039 0.2373580039
0.3859 0.237872377 0.237872377
0.3861 0.2383865863 0.2383865863
0.3863 0.2389010191 0.2389010191
0.3865 0.2394153625 0.2394153625
0.3867 0.2399298549 0.2399298549
0.3869 0.2404444665 0.2404444665
0.3871 0.2409591675 0.2409591675
0.3873 0.2414739728 0.2414739728
0.3875 0.2419886142 0.2419886142
0.3877 0.2425036281 0.2425036281
0.3879 0.2430185676 0.2430185676
0.3881 0.243533507 0.243533507
0.3883 0.2440484911 0.2440484911
0.3885 0.2445635945 0.2445635945
0.3887 0.2450789809 0.2450789809
0.3889 0.2455940843 0.2455940843
0.3891 0.2461093515 0.2461093515
0.3893 0.2466246933 0.2466246933
0.3895 0.2471401691 0.2471401691
0.3897 0.2476556599 0.2476556599
0.3899 0.2481710762 0.2481710762
0.3901 0.2486867607 0.2486867607
0.3903 0.2492022812 0.2492022812
0.3905 0.2497179061 0.2497179061
0.3907 0.2502337098 0.2502337098
0.3909 0.250749439 0.250749439
0.3911 0.2512651086 0.2512651086
0.3913 0.2517808974 0.2517808974
0.3915 0.252296865 0.252296865
0.3917 0.2528127432 0.2528127432
0.3919 0.253328532 0.253328532
0.3921 0.25384444 0.25384444
0.3923 0.2543605268 0.2543605268
0.3925 0.254876554 0.254876554
0.3927 0.2553925216 0.2553925216
0.3929 0.2559086382 0.2559086382
0.3931 0.2564246655 0.2564246655
0.3933 0.2569408119 0.2569408119
0.3935 0.2574570477 0.2574570477
0.3937 0.2579732537 0.2579732537
0.3939 0.2584892213 0.2584892213
0.3941 0.259005487 0.259005487
0.3943 0.2595215738 0.2595215738
0.3945 0.260037899 0.260037899
0.3947 0.2605539858 0.2605539858
0.3949 0.2610703707 0.2610703707
0.3951 0.2615865469 0.2615865469
0.3953 0.2621028423 0.2621028423
0.3955 0.2626190782 0.2626190782
0.3957 0.2631354332 0.2631354332
0.3959 0.2636516392 0.2636516392
0.3961 0.2641678751 0.2641678751
0.3963 0.2646842301 0.2646842301
0.3965 0.2652004063 0.2652004063
0.3967 0.2657166123 0.2657166123
0.3969 0.2662328184 0.2662328184
0.3971 0.2667491734 0.2667491734
0.3973 0.2672655582 0.2672655582
0.3975 0.2677815855 0.2677815855
0.3977 0.2682978809 0.2682978809
0.3979 0.2688140869 0.2688140869
0.3981 0.2693302929 0.2693302929
0.3983 0.2698465586 0.2698465586
0.3985 0.2703627646 0.2703627646
0.3987 0.2708788216 0.2708788216
0.3989 0.2713949382 0.2713949382
0.3991 0.2719111443 0.2719111443
0.3993 0.2724271119 0.2724271119
0.3995 0.2729433179 0.2729433179
0.3997 0.2734591961 0.2734591961
0.3999 0.2739753723 0.2739753723
0.4001 0.2744913995 0.2744913995
0.4003 0.2750073373 0.2750073373
0.4005 0.2755232751 0.2755232751
0.4007 0.2760390341 0.2760390341
0.4009 0.2765550017 0.2765550017
0.4011 0.2576760948 0.2576760948
0.4013 0.2581735253 0.2581735253
0.4015 0.2586711645 0.2586711645
0.4017 0.2591687441 0.2591687441
0.4019 0.2596662641 0.2596662641
0.4021 0.2601639032 0.2601639032
0.4023 0.260661304 0.260661304
0.4025 0.261158824 0.261158824
0.4027 0.2616564929 0.2616564929
0.4029 0.2621540427 0.2621540427
0.4031 0.2626516223 0.2626516223
0.4033 0.2631492615 0.2631492615
0.4035 0.2636469603 0.2636469603
0.4037 0.2641443312 0.2641443312
0.4039 0.2646420002 0.2646420002
0.4041 0.2651395202 0.2651395202
0.4043 0.2656370997 0.2656370997
0.4045 0.2661346495 0.2661346495
0.4047 0.2666321695 0.2666321695
0.4049 0.2671298385 0.2671298385
0.4051 0.2676273286 0.2676273286
0.4053 0.268124789 0.268124789
0.4055 0.2686222494 0.2686222494
0.4057 0.2691199183 0.2691199183
0.4059 0.2696172595 0.2696172595
0.4061 0.2701146603 0.2701146603
0.4063 0.2706121802 0.2706121802
0.4065 0.2711095214 0.2711095214
0.4067 0.2716070116 0.2716070116
0.4069 0.2721042931 0.2721042931
0.4071 0.2726016343 0.2726016343
0.4073 0.2730989456 0.2730989456
0.4075 0.2735963166 0.2735963166
0.4077 0.2740935385 0.2740935385
0.4079 0.2745907009 0.2745907009
0.4081 0.2750880122 0.2750880122
0.4083 0.2755851746 0.2755851746
0.4085 0.2760822773 0.2760822773
0.4087 0.2765794396 0.2765794396
0.4089 0.2770766616 0.2770766616
